NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Revista Literaria. Publicación Mensual,105,"Restrepo Maya, José María",Creador,NA,Colombia,Manizales. Primeros exploradores,10,15/02/91,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,231-235,
Revista Literaria. Publicación Mensual,106,"Caro, Miguel Antonio",Traductor,NA,Colombia,"Sonetos italianos, traducciones de Petrarca, Tasso, Zappi y Carducci",10,15/02/91,Sí,"Caro, Miguel Antonio",Español,Italiano,Poesía,Soneto,NA,NA,3,235-237,
Revista Literaria. Publicación Mensual,107,"Pombo, Rafael",Creador,NA,Colombia,¡Bonheur carré!,10,15/02/91,No,NA,Español,NA,Poesía,NA,"Casas, Nicolás J., Guardia Beaunis, Margarita; Martínez, Telésforo; Casas, Encarnación",NA,01/06/23,237-239,
Revista Literaria. Publicación Mensual,108,"Merchán, Rafael María",Creador,NA,Colombia,A Lamartine en su Centenario,10,15/02/91,No,NA,Español,NA,Poesía,NA,NA,NA,02/05/23,239-241,
Revista Literaria. Publicación Mensual,109,"Le Moyne, Arnaud Auguste Hilaire",Creador,NA,Francia,Extractos curiosos del libro Viajes y permanencia en la América del Sur [continuación],10,15/02/91,Sí,SD,Español,Francés,Prosa No ficción,NA,NA,NA,5,242-246,Tema mujer: descripción de muejres de Bogotá a los ojos de un viajero europeo.
Revista Literaria. Publicación Mensual,110,"Mayorga Rivas, Román",Traductor,NA,Nicaragua,"El soneto, traducción de Gilder ",10,15/02/91,Sí,"Mayorga Rivas, Román",Español,Inglés,Poesía,Soneto,NA,NA,0.5,247,"Se indica como subtítulo: versión libre del inglés, de Gilder [Richard Watson Gilder]"
Revista Literaria. Publicación Mensual,111,"Ortiz, Venancio",Creador,NA,Colombia,Anécdota histórica,10,15/02/91,No,NA,Español,NA,Prosa No ficción,Anécdota,NA,NA,02/05/23,247-250,
Revista Literaria. Publicación Mensual,112,"Restrepo, José Manuel",Creador,NA,Colombia,Historia de la Nueva Granada. Para servir de continuación á la historia de Colombia [continuación],10,15/02/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,251-256,
Revista Literaria. Publicación Mensual,113,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias y artísticas,10,15/02/91,No,NA,Español,NA,Prosa No ficción,Noticia,NA,NA,2,SD,"Circulación de impresos, autores, revistas y Tema mujer: listado de periódicos publicados en Honduras, poeta francés Octave Dusson visita Colombia; publicación en Perú de Baladas y Leyendas, de Hildebrando Fuentes; estreno en París de ópera cómoca Benvenuto, con música de Eugenio Díaz; publicación en el Itsmo del périódico El Aspirante, donde colabora una mujer: Amelia Denis de Icaza; publicación en Panamá del libro Poetas Americanos; obras de teatro llevadas a escena en España; publicación de Historia de Bogotá de Pedro María Ibáñez; noticia de composición de obra po parte de Verdi; publicación en periódico portugués Gacerta de Portugal de un ""excelente retrato"" de la artista Nadina Bulicioff; "
Revista Literaria. Publicación Mensual,114,"Toché, Raoul ",Creador,Frimousse,Francia,El amor de un simple (puesto en castellano para la Revista Literaria),11,15/03/91,Sí,SD,Español,SD,Prosa Ficción,NA,NA,NA,04/05/23,257-261,
Revista Literaria. Publicación Mensual,115,"Restrepo, Vicente",Creador,NA,Colombia,Ni de más ni de menos,11,15/03/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,15,261-277,
Revista Literaria. Publicación Mensual,116,"Martínez Silva, Carlos",Creador,NA,Colombia,El baile de las sombras,11,15/03/91,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01/07/23,277-279,
Revista Literaria. Publicación Mensual,117,"Zuleta, Juan A.",Creador,NA,Colombia,Lamartine [concluirá],11,15/03/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,09/06/23,279-287,
Revista Literaria. Publicación Mensual,118,"Villa Vélez, Eduardo",Creador,NA,Colombia,La última flor en su corona fúnebre,11,15/03/91,No,NA,Español,NA,Poesía,NA,NA,NA,06/06/23,288-294,
Revista Literaria. Publicación Mensual,119,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Primeros habitantes de América,11,15/03/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11/05/23,294-306,
Revista Literaria. Publicación Mensual,120,"Laverde Amaya, Isidoro",Director,NA,Colombia,D. Felipe Pérez,11,15/03/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/03/23,306-309,
Revista Literaria. Publicación Mensual,121,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias y artísticas,11,15/03/91,No,NA,Español,NA,Prosa Ficción,Noticia,NA,NA,04/06/23,309-314,"Circulación de impresos literarios. Se publicitan varios libros. Tema mujer.
Libros: Pensamientos, J. M. García Seijas, Venezuela; Datos sobre poesía religiosa e inédita del siglo XVIII, de José Alejandro López en Ecuador; La Lira Joven, Vicente Acosta; Clorinda Matto de Turner intenta publicar Escritores públicos; La última calaverada, Tic Tac de Pedro A. de Alarcón, Perú; La Espuna, de Armando Palacio Valdés; reedición de obras de Aristides Rojas en Venezuela; América y sus mujeres, Baronesa de Wilson. Prensa: La Opinión Nacional, Venezuela, redactado por Teófilo Aldrey Jiménez; El Indu Americano, Venezuela, editor Félix E. Bigote; El Correo de la Tarde, Guatemala, redactado por Rubén Darío y Vicente Acosta; Nuevo Teatro Crítico de Emilia Pardo Bazán; El Espectados, Medellín editado por Fidel Cano; listado de periódicos publicados en Panamá;  Idea de erigir monumento de poetisa salvadoreña Dolores Arias (Esmeralda es su seud.); publicación del retrato de Ismael Enrique Arciniegas en La Ilustración de Barcelona."
Revista Literaria. Publicación Mensual,122,"Laverde Amaya, Isidoro",Director,NA,Colombia,Bibliografía,11,15/03/91,No,NA,Español,NA,Reseña,Bibliografía,NA,"Escritos escogidos de José Caicedo Rojas; Libro de lecturas escogidas en prosa y en verso, para niños y niñas, por Rodolfo Bernal; El Casino Literario, Medellín; Documentos en honor del Gran Mariscal de Ayacucho; Biografía del señor Gabriel Echeverri E.; ",02/05/23,314-316,Información sobre publicación de libros en Colombia y otros países.
Revista Literaria. Publicación Mensual,123,"Restrepo, José Manuel",Creador,NA,Colombia,Historia de la Nueva Granada. Para servir de continuación á la historia de Colombia [continuación],11,15/03/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/03/23,316-320,
Revista Literaria. Publicación Mensual,124,"Castro y Serrano, José de",Creador,NA,España,Luisa. Historia vulgar,12,15/04/91,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,13/07/23,321-334,
Revista Literaria. Publicación Mensual,125,"Zuleta, Juan A.",Creador,NA,Colombia,Lamartine [concluye],12,15/04/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,334-343,
Revista Literaria. Publicación Mensual,126,"Lamartine, Alphonse de",Creador,NA,Francia,El aislamiento,12,15/04/91,Sí,"Caicedo Rojas, José",Español,Francés,Poesía,NA,NA,NA,01/05/23,343-345,Título original:  L’isolement
Revista Literaria. Publicación Mensual,127,"Restrepo, José Manuel",Creador,NA,Colombia,Historia de la Nueva Granada [continuación],12,15/04/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10/06/23,345-355,
Revista Literaria. Publicación Mensual,128,"Calcaño, Julio",Creador,NA,Venezuela,Epitalamio de Julia. En las bodas de mi sobrina Julia de Herrera y Ricaurte con el señor D. D. Restrepo,12,15/04/91,No,NA,Español,NA,Poesía,Epitalamio,NA,NA,01/06/23,356-357,
Revista Literaria. Publicación Mensual,129,Anónimo,Creador,L. A.,NA,Crónicas literarias. Los préstamos de España a Francia,12,15/04/91,No,NA,Español,NA,Prosa No ficción,Crónica,NA,NA,03/03/23,357-360,"Indica que es tomado de: diario español La Época. Se puede consultar el ejemplar en: La Época (Madrid. 1849). 22/1/1891, n.º 13.795, https://hemerotecadigital.bne.es/hd/es/viewer?id=44ecfdba-b9db-4e44-a172-4e6add83bd0e&page=2"
Revista Literaria. Publicación Mensual,130,"O'Kelly, James J.",Creador,NA,Irlanda,"La tierra del ""mambi"". Habana.",12,15/04/91,Sí,SD,Español,NA,Prosa No ficción,NA,NA,NA,05/06/23,361-366,"Relato sobre Cuba y sus costumbres. Tema Mujer: las cubanas, carácter. Se indica en nota a pie que el texto fue tomado del periódico mexicano El Tiempo, donde no aparecía el nombre del autor. Este dato logró establecerse."
Revista Literaria. Publicación Mensual,131,"Cabello de Carbonera, Mercedes",Creador,NA,Perú,Correspondencia literaria del Perú,12,15/04/91,No,NA,Español,NA,Prosa No ficción,Correspondencia,"Laverde Amaya, Isidoro",NA,6,366-372,Tema Mujer: carta de la autora al editor de la revista.
Revista Literaria. Publicación Mensual,132,Anónimo,Creador,NA,NA,Fallecimiento del ilustrísimo Sr. Velasco,12,15/04/91,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,373,
Revista Literaria. Publicación Mensual,133,"Rivera y Garrido, Luciano",Reseñista,NA,Colombia,Páginas blancas,12,15/04/91,No,NA,Español,NA,Reseña,NA,NA,Artículos de costumbres y Novelas de José David Guarín,01/07/23,374-375,
Revista Literaria. Publicación Mensual,134,"Le Moyne, Arnaud Auguste Hilaire",Creador,NA,Francia,Bogotá antigua,12,15/04/91,Sí,SD,Español,Inglés,Prosa No ficción,NA,NA,NA,02/03/23,375-377,
Revista Literaria. Publicación Mensual,135,"Palacio, Manuel del",Creador,NA,España,Chispas,12,15/04/91,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,378,
Revista Literaria. Publicación Mensual,136,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,12,15/04/91,No,NA,Español,NA,Prosa No ficción,Noticia,NA,NA,04/06/23,378-382,"Información sobre publicación de libros, prensa, viajeros, puestas en escena, etc,  en Colombi y otros países."
Revista Literaria. Publicación Mensual,137,Anónimo,Creador,NA,NA,Variedades. Dos clases de ventanas y,12,15/04/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,383-384,
Revista Literaria. Publicación Mensual,138,"Cooke, John Esten",Creador,NA,Colombia,Toinette,13,15/05/91,Sí,"Acosta de Samper, Soledad",Español,Inglés,Prosa Ficción,Novela,NA,NA,8,01/08/23,"Tema mujer: Soledad Acosta como traductora. Este relato aparece publicado en Harper's New Monthly Magazine, Volume 70, 1885. Revista Literaria no indica dato de autor, pero gracias a Harper´s fue posible establecerlo. https://books.google.com.co/books?id=oKw6AQAAMAAJ&pg=PA110&lpg=PA110&dq=%22toinette%22+assateague+chincoteague&source=bl&ots=Dozzp93oZF&sig=ACfU3U0uxqFC2aPd2eLhHYjxJCRLrZK1Jw&hl=en&sa=X&ved=2ahUKEwj3t8TWo9H7AhWEaDABHaFHB5cQ6AF6BAgxEAM#v=onepage&q=Toinette&f=false"
Revista Literaria. Publicación Mensual,139,"Merchán, Rafael María",Creador,NA,Cuba,Estudios del castellano,13,15/05/91,No,NA,Español,NA,Prosa No ficción,Filología,NA,NA,12/03/23,01/08/24,
Revista Literaria. Publicación Mensual,140,"Sanín Cano, Baldomero",Crítico,NA,Colombia,La princesa Malena de maurice Maeterlinck,13,15/05/91,No,NA,Español,NA,Reseña,Crítica literaria,NA,La princesa Malena,05/03/23,25-30,
Revista Literaria. Publicación Mensual,141,"Restrepo, José Manuel",Creador,NA,Colombia,Noticia Biográfica de D. José María del Castillo y Radal,13,15/05/91,No,NA,Español,NA,Prosa No ficción,Biografía,NA,NA,01/05/23,30-31,
Revista Literaria. Publicación Mensual,142,"Isaacs, Jorge",Creador,NA,Colombia,El viejo soldado (Fragmento de La novia de Savaraín),13,15/05/91,No,NA,Español,NA,Poesía,Poesía,NA,NA,6,32-37,
Revista Literaria. Publicación Mensual,143,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Tribus que habitaban el territorio colombiano a la llegada de los españoles [continúa],13,15/05/91,No,NA,Español,NA,Prosa No ficción,Etnología,NA,NA,07/05/23,38-45,
Revista Literaria. Publicación Mensual,144,"Pereira Gamba, Próspero",Creador,NA,Colombia,Mi tío Ramón [continúa],13,15/05/91,No,NA,Español,NA,Prosa No ficción,Historia anecdótica,NA,NA,02/05/23,45-47,
Revista Literaria. Publicación Mensual,145,"Taboada, Luis",Creador,NA,España,Visitas de confianza,13,15/05/91,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,03/05/23,48-51,
Revista Literaria. Publicación Mensual,146,"Tobar, Alfonso",Creador,NA,España,Cantares,13,15/05/91,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,51,
Revista Literaria. Publicación Mensual,147,"Saco, Eduardo",Creador,NA,España,Camprodón,13,15/05/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,52-54,"En el párrafo que abre el artículo se indica el autor del texto y la fuente del mismo: El heraldo de Madrid, el texto original se titula ""La tertulia de la Zarzuela"" y fue publicado en mayo de 1891 en varias entregas (ver en Hemeroteca Digital de España). "
Revista Literaria. Publicación Mensual,148,"Pérez Nieva, Alfonso",Creador,NA,España,El regalo de Reyes,13,15/05/91,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,04/03/23,54-58,
Revista Literaria. Publicación Mensual,149,"Rivera y Garrido, Luciano",Creador,NA,Colombia,Páginas blancas,13,15/05/91,No,NA,Español,NA,Reseña,NA,NA,Historia de la literatura en Nueva Granada,1,58-59,
Revista Literaria. Publicación Mensual,150,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,13,15/05/91,No,NA,Español,NA,Reseña,NA,NA,NA,04/05/23,59-64,"Tema mujer: información sobre autora Rosa Mercedes Riglos de Orbegozo; Se informa puesta en circulación de la revisra Escuela Literaria, de Alberto Suárez W.; listado de periódicos que circulan en Caracas; noticia de la publicación del libro Datos para la historia del derecho nacional, de Fernando Vélez, en Medellín; publicación de la novela Catalina Labroff del Conde A. Vodzinski, por la Imprenta La Luz; noticia de la publicación de Lira Costarricense, en san José."
Revista Literaria. Publicación Mensual,151,"Laverde Amaya, Isidoro",Director,NA,Colombia,Revista literaria,13,15/05/91,No,NA,Español,NA,Reseña,NA,NA,NA,0.5,64,
Revista Literaria. Publicación Mensual,152,"Posada, Eduardo",Creador,NA,Colombia,Natalia,14,20/06/91,No,NA,Español,NA,Prosa Ficción,NA,"Suárez, Roberto",NA,21,65-86,
Revista Literaria. Publicación Mensual,153,"Restrepo, Vicente",Creador,NA,Colombia,Reseña biográfica del general Manuel de Serviez [continúa],14,20/06/91,No,NA,Español,NA,Prosa No ficción,Reseña biográfica,NA,NA,18,86-104,
Revista Literaria. Publicación Mensual,154,"Caro, Miguel Antonio",Creador,NA,Colombia,Alma bendita,14,20/06/91,No,NA,Español,NA,Poesía,NA,NA,NA,1,104-105,
Revista Literaria. Publicación Mensual,155,"Guerra Azuola, Ramón",Creador,NA,Colombia,Valor cívico,14,20/06/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,13,105-118,
Revista Literaria. Publicación Mensual,156,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Tribus que habitaban el territorio colombiano a la llegada de los españoles [continuación],14,20/06/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,19/03/23,118-137,
Revista Literaria. Publicación Mensual,157,"Blanco y Sánchez, Rufino",Reseñista,NA,España,Correspondencia literaria de ultramar,14,20/06/91,No,NA,Español,NA,Reseña,Correspondencia,"Laverde Amaya, Isidoro","Pequeñeces… Novela oroginal, Luis Coloma",5,138-142,
Revista Literaria. Publicación Mensual,158,"Campoamor, Ramón de",Creador,NA,España,Humoradas,14,20/06/91,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,143,
Revista Literaria. Publicación Mensual,159,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,14,20/06/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/04/23,143-144,Publicación en italia del libro de poesía Renglones cortes del colombiano Ramón Ulloa; Publicación en Buenos Aires de ocho tomos de Tradiciones y leyendad del peruano Ricardo Palma; publicación en Quito del poema Hijo y madre del poeta colombiano Ramón Calvo;
Revista Literaria. Publicación Mensual,160,Anónimo,Reseñista,NA,NA,La última novela de Farina,14,20/06/91,No,NA,Español,NA,Reseña,NA,NA,"¿Más fuerte que el amor?, deSalvatore Farina",2,SD,Reseña tomada de La Epoca de Madrid
Revista Literaria. Publicación Mensual,161,"Sacher-Masoch, Leopold von",Creador,NA,Alemania,La fuente de las lágrimas,15,20/06/91,Sí,"Guzmán, Federico de",Español,Alemán,Prosa No ficción,Novela,NA,NA,20/03/23,145-166,Traducción hecha especialmente para la revista
Revista Literaria. Publicación Mensual,162,"Restrepo, Vicente",Creador,NA,Colombia,Reseña biográfica del general Manuel de Serviez [concluye],15,20/06/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16/06/23,166-182,
Revista Literaria. Publicación Mensual,163,"Uribe Ángel, Manuel",Creador,NA,Colombia,Medellín. Carta primera,15,20/06/91,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,7,183-189,
Revista Literaria. Publicación Mensual,164,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Tradiciones de los aborígenes de Colombia,15,20/06/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,15/03/23,190-205,
Revista Literaria. Publicación Mensual,165,"Ortiz, José Joaquín",Creador,NA,Colombia,Hechos paralelos,15,20/06/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/06/23,205-208,
Revista Literaria. Publicación Mensual,166,"Pereira Gamba, Próspero",Creador,NA,Colombia,Mi tío Ramón [continúación y continúa],15,20/06/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/06/23,209-214,
Revista Literaria. Publicación Mensual,167,"Vásquez, Honorato",Creador,NA,Ecuador,Variedades. A Idelfonso Díaz del Castillo,15,20/06/91,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,214-215,
Revista Literaria. Publicación Mensual,168,"Colorado, Vicente",Creador,NA,España,Mi gata,15,20/06/91,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,215,
Revista Literaria. Publicación Mensual,169,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,15,20/06/91,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,216-218,
Revista Literaria. Publicación Mensual,170,"Pereira Gamba, Próspero",Creador,NA,Colombia,Mi tío Ramón [continúación y continúa],16,Agosto de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11/05/23,219-230,
Revista Literaria. Publicación Mensual,171,"Esguerra Ortiz, Joaquín",Creador,NA,Colombia,Nota de un delegado correspondiente por Colombia al Congreso Internacional de Americanistas,16,Agosto de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10,219-240,
Revista Literaria. Publicación Mensual,172,"Valenzuela, Teodoro",Creador,NA,Colombia,En el álbum de la señora Rosa P. de Portocarrero,16,Agosto de 1891,No,NA,Español,NA,Poesía,NA,NA,NA,1,240-241,
Revista Literaria. Publicación Mensual,173,"Gómez Restrepo, Antonio",Creador,NA,Colombia,Llegando a Grecia,16,Agosto de 1891,No,NA,Español,NA,Poesía,NA,"Rivas Groot, José",NA,4,241-245,
Revista Literaria. Publicación Mensual,174,"Maupassant, Guy de",Creador,NA,Francia,El aderezo del baile,16,Agosto de 1891,Sí,"Arias A., Isaac",Español,Francés,Prosa Ficción,NA,NA,NA,08/06/23,245-253,
Revista Literaria. Publicación Mensual,175,"Uribe Ángel, Manuel",Creador,NA,Colombia,Medellín. Carta segunda,16,Agosto de 1891,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,09/05/23,253-262,
Revista Literaria. Publicación Mensual,176,"Gómez de Baquero, Eduardo",Creador,NA,España,Lo clásico y lo castizo,16,Agosto de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/03/23,263-267,
Revista Literaria. Publicación Mensual,177,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Politeísmo chibcha,16,Agosto de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11,267-277,
Revista Literaria. Publicación Mensual,178,Anónimo,Ilustrador,NA,NA,Lámina II,16,Agosto de 1891,No,NA,NA,NA,Imagen,Lámina,NA,NA,1,SD,"La imagen lleva el pie de imagen ""Figura 8. Pág 270). DE ello se deduce que hubo otras imágenes publicadss en la revista. Sin embargo, la versión revisada no las incluía. (Se revisó la versión digital de la Biblioteca Luis Ángel Arango)."
Revista Literaria. Publicación Mensual,179,"Böhl de Faber y Ruiz de Larrea, Cecilia ",Creador,Fernán Caballero,España,"Variedades. San José, albacea testamentario",16,Agosto de 1891,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,277-280,
Revista Literaria. Publicación Mensual,180,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,16,Agosto de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,280-282,"Se hace la aclaración acerca de una errata en la autoría de un poema publicado en El Pueblo, periódico de San Salvador. Se atribuyó a Julio Arboleda un poema de Zorrilla; se informa publicación de la Revista santandereana  (Bucaramanga); se informa publicación de un artículo en El Perú Ilustrado, de Clorinda Matto de Turner."
Revista Literaria. Publicación Mensual,181,Anónimo,Creador,NA,España,El hombre ideal,16,Agosto de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,SD,Artículo tomado del periódico La Vanguardia de Cataluña. Tema mujer: concurso de textos sobre el hombre ideal.
Revista Literaria. Publicación Mensual,182,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Mis tres enemigos (páginas de la vida íntima),17,Septiembre de 1891,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,13,283-295,
Revista Literaria. Publicación Mensual,183,"Ramos Ruiz, Gonzalo",Creador,NA,Colombia,Sucesos ya olvidados del tiempo de la Conquista,17,Septiembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,"Cologán, Bernardo J.",NA,09/05/23,296-306,
Revista Literaria. Publicación Mensual,184,"Uribe Ángel, Manuel",Creador,NA,Colombia,Medellín. Carta tercera,17,Septiembre de 1891,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,8,306-314,
Revista Literaria. Publicación Mensual,185,Anónimo,Creador,NA,NA,La República de Colombia (para el exterior),17,Septiembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,314-323,
Revista Literaria. Publicación Mensual,186,"Caro, Miguel Antonio",Creador,NA,Colombia,Al firmamento,17,Septiembre de 1891,No,NA,Español,NA,Poesía,nA,NA,NA,2,323-325,
Revista Literaria. Publicación Mensual,187,Anónimo,Ilustrador,NA,NA,Lámina I,17,Septiembre de 1891,No,NA,NA,NA,Imagen,NA,NA,NA,1,SD,
Revista Literaria. Publicación Mensual,188,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Prácticas idolátricas de las tribus que habitan la tierra firme,17,Septiembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10/05/23,325-335,"Indica que es tomado de El Porvenir de Cartagena, número 695."
Revista Literaria. Publicación Mensual,189,Anónimo,Ilustrador,NA,NA,Lámina III,17,Septiembre de 1891,No,NA,NA,NA,Imagen,NA,NA,NA,1,SD,
Revista Literaria. Publicación Mensual,190,"Larrazábal, Antonio",Creador,NA,NA,Correspondencia del Ecuador,17,Septiembre de 1891,No,NA,Español,NA,Prosa No ficción,Correspondencia,"Laverde Amaya, Isidoro",NA,05/05/23,336-341,
Revista Literaria. Publicación Mensual,191,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,17,Septiembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,341-345,"Reseña de artículo publicado en La Revista Ilustrada de New York con retrato de José Caicedo Rojas, por Ricardo Becerra; publicación de libro De telón adentro, de Mabnuel Moncloa Covarrubias, en Perú; publicación en Caracas de Policarpa Salavarrieta, por Eduardo Calcaño; nuevo periódico en San Salvador: El Correo Nacional, redactado por el colombiano Julio E. Delgado."
Revista Literaria. Publicación Mensual,192,"Mendive y Daumy, Rafael María de",Creador,NA,Cuba,Sobre el mar. Barcarola,17,Septiembre de 1891,No,NA,Español,NA,Poesía,NA,NA,NA,01/03/23,345-346,
Revista Literaria. Publicación Mensual,193,"Gómez de Baquero, Eduardo",Creador,NA,España,Un problema de crítica,17,Septiembre de 1891,No,NA,Español,NA,Reseña,NA,NA,"Dieu, de Víctor Hugo; Victor Hugo, après 1830, de M. Edmond Biré.",2,SD,
Revista Literaria. Publicación Mensual,194,"Restrepo, Vicente",Creador,NA,Colombia,"La tierra del ""Mambí""",18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,06/02/23,348-353,Relato sobre Cuba y sus costumbres.
Revista Literaria. Publicación Mensual,195,"Restrepo, Vicente",Creador,NA,Colombia,Reseña biográfica del general Manuel de Serviez. Apéndice,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/08/23,353-357,
Revista Literaria. Publicación Mensual,196,"Girón, Lázaro María",Creador,NA,Colombia,Un recuerdo de la Comisión corográfica,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,14/05/23,358-372,
Revista Literaria. Publicación Mensual,197,"Guerra Azuola, Ramón",Creador,NA,Colombia,Personal de la Comisión corográfica,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,NA,"Girón, Lázaro maría",NA,4,372-376,
Revista Literaria. Publicación Mensual,198,"Uribe Ángel, Manuel",Creador,NA,Colombia,Medellín. Carta cuarta,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,7,376-3785,
Revista Literaria. Publicación Mensual,199,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Gobierno chibcha,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,385-394,
Revista Literaria. Publicación Mensual,200,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,394-396,"Tema mujer: artículo en memoria de Hersilia Ortega de A, directora ciolegio la Merced"
Revista Literaria. Publicación Mensual,201a,"Verbrugghe, Louis Emile",Creador,NA,Francia,Valparaíso y Santiago,18,Octubre de 1891,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No ficción,NA,NA,NA,05/05/23,397-402,"Fragmento traducido del libro: Foret Vierges, Paris, Calmann Lévy, 1890."
Revista Literaria. Publicación Mensual,201b,"Verbrugghe, George",Creador,NA,Francia,Valparaíso y Santiago,18,Octubre de 1891,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No ficción,NA,NA,NA,05/05/23,397-402,"Fragmento traducido del libro: Foret Vierges, Paris, Calmann Lévy, 1890."
Revista Literaria. Publicación Mensual,203,"Caicedo Rojas, José",Creador,NA,Colombia,La monja prófuga,18,Octubre de 1891,No,NA,Español,Español,Prosa Ficción,NA,NA,NA,03/06/23,402-406,
Revista Literaria. Publicación Mensual,204,"Ferrari, Emilio",Creador,NA,España,La nueva estética,18,Octubre de 1891,No,NA,Español,Español,Poesía,NA,NA,NA,0.5,406,
Revista Literaria. Publicación Mensual,205,"Talleyrand, Charles Maurice de ",Creador,NA,Francia,Las memorias de Talleyrand,18,Octubre de 1891,Sí,SD,Español,Francés,Prosa No ficción,Memorias,NA,NA,01/05/23,407-408,Fragmento traducido de Memories complets et authentiques de Charles-Maurice De Talleyrand Prince De Benévent
